timestamp,open,high,low,close,volume
2017-10-16 10:55:00,179.2700,179.3873,179.2700,179.3400,13108
2017-10-16 10:54:00,179.3495,179.4200,179.2300,179.2648,30874
2017-10-16 10:53:00,179.3000,179.3700,179.2700,179.3500,30107
2017-10-16 10:52:00,179.1550,179.3500,179.1550,179.2792,35510
2017-10-16 10:51:00,179.1300,179.3800,179.0600,179.1500,32180
2017-10-16 10:50:00,179.0400,179.1800,178.8300,179.1800,25929
2017-10-16 10:49:00,179.0900,179.1600,179.0400,179.0400,19743
2017-10-16 10:48:00,179.2260,179.2800,179.0100,179.0600,37706
2017-10-16 10:47:00,179.1900,179.3000,179.1650,179.2300,19895
2017-10-16 10:46:00,178.9800,179.2500,178.9504,179.1900,32877
2017-10-16 10:45:00,178.9000,179.0800,178.8500,178.9771,31085
2017-10-16 10:44:00,178.9600,178.9800,178.8700,178.9100,12407
2017-10-16 10:43:00,178.8400,178.9700,178.8400,178.9500,13278
2017-10-16 10:42:00,178.7750,178.9500,178.7300,178.8589,15485
2017-10-16 10:41:00,178.6899,178.7800,178.6400,178.7800,30606
2017-10-16 10:40:00,178.7531,178.7599,178.6400,178.6400,25178
2017-10-16 10:39:00,178.9200,178.9600,178.7500,178.7600,25511
2017-10-16 10:38:00,178.8500,178.9650,178.7500,178.9436,24673
2017-10-16 10:37:00,178.7800,178.9000,178.7200,178.8500,23269
2017-10-16 10:36:00,178.8200,178.8700,178.7700,178.8047,32974
2017-10-16 10:35:00,178.8600,178.8600,178.7801,178.8200,21318
2017-10-16 10:34:00,178.7500,178.9100,178.7400,178.8200,53797
2017-10-16 10:33:00,178.7550,178.7700,178.6600,178.7600,25955
2017-10-16 10:32:00,178.7299,178.8300,178.7100,178.7500,30981
2017-10-16 10:31:00,178.7200,178.8080,178.6600,178.7000,28172
2017-10-16 10:30:00,178.9540,178.9800,178.7200,178.7200,43775
2017-10-16 10:29:00,178.8790,178.9700,178.8200,178.9433,16589
2017-10-16 10:28:00,178.8506,178.9700,178.8000,178.8950,196449
2017-10-16 10:27:00,178.6400,178.8672,178.6400,178.8672,27877
2017-10-16 10:26:00,178.7400,178.8000,178.6300,178.6600,32050
2017-10-16 10:25:00,178.6900,178.8500,178.6900,178.7500,25888
2017-10-16 10:24:00,178.6100,178.7500,178.5700,178.7180,33620
2017-10-16 10:23:00,178.5911,178.7900,178.5700,178.6300,40468
2017-10-16 10:22:00,178.8300,178.8400,178.5500,178.6400,39496
2017-10-16 10:21:00,178.6600,178.8300,178.6600,178.8300,31265
2017-10-16 10:20:00,178.6500,178.8900,178.6000,178.6400,39185
2017-10-16 10:19:00,178.6000,178.6600,178.5414,178.6226,19984
2017-10-16 10:18:00,178.6400,178.6400,178.5100,178.6200,55047
2017-10-16 10:17:00,178.9100,178.9243,178.6500,178.6600,57771
2017-10-16 10:16:00,178.9900,178.9900,178.8500,178.8891,23525
2017-10-16 10:15:00,179.0000,179.0390,178.8100,178.9800,55906
2017-10-16 10:14:00,179.0500,179.0600,179.0000,179.0050,16599
2017-10-16 10:13:00,178.9400,179.0800,178.9300,179.0500,33937
2017-10-16 10:12:00,179.0799,179.0800,178.9300,178.9400,39420
2017-10-16 10:11:00,179.0286,179.1399,178.8300,179.0100,104842
2017-10-16 10:10:00,179.0700,179.1600,179.0000,179.0200,36628
2017-10-16 10:09:00,179.3100,179.3200,179.0600,179.0803,24444
2017-10-16 10:08:00,179.1700,179.3400,179.1300,179.3400,29955
2017-10-16 10:07:00,179.3699,179.3900,179.1400,179.1400,26233
2017-10-16 10:06:00,179.4842,179.5400,179.3300,179.3450,32395
2017-10-16 10:05:00,179.4200,179.5000,179.3100,179.4700,43883
2017-10-16 10:04:00,179.1714,179.4620,179.0800,179.4041,59619
2017-10-16 10:03:00,179.3900,179.4500,179.1500,179.1500,51266
2017-10-16 10:02:00,179.5200,179.5700,179.3400,179.3761,41815
2017-10-16 10:01:00,179.6200,179.6600,179.5100,179.5361,16218
2017-10-16 10:00:00,179.7150,179.7400,179.6000,179.6300,28744
2017-10-16 09:59:00,179.6586,179.7488,179.6586,179.6900,22360
2017-10-16 09:58:00,179.6900,179.7500,179.6300,179.6400,38582
2017-10-16 09:57:00,179.7086,179.7200,179.6550,179.6990,29745
2017-10-16 09:56:00,179.5740,179.7100,179.5600,179.7000,28708
2017-10-16 09:55:00,179.6103,179.6700,179.5300,179.5860,35495
2017-10-16 09:54:00,179.6700,179.7000,179.5900,179.6172,36463
2017-10-16 09:53:00,179.6450,179.6800,179.5500,179.6500,40091
2017-10-16 09:52:00,179.6850,179.7800,179.6450,179.6600,42365
2017-10-16 09:51:00,179.5626,179.7100,179.5400,179.6850,33177
2017-10-16 09:50:00,179.7262,179.7262,179.5100,179.5300,46705
2017-10-16 09:49:00,179.4900,179.7700,179.4900,179.7000,71049
2017-10-16 09:48:00,179.4205,179.6100,179.3311,179.4700,42069
2017-10-16 09:47:00,179.1000,179.4200,179.0900,179.4100,63432
2017-10-16 09:46:00,179.2600,179.2700,179.0500,179.0600,61611
2017-10-16 09:45:00,179.4600,179.5700,179.2600,179.2900,36802
2017-10-16 09:44:00,179.3500,179.7500,179.3400,179.4300,60587
2017-10-16 09:43:00,179.2900,179.3500,179.1200,179.3400,55540
2017-10-16 09:42:00,179.1000,179.3600,179.0500,179.2900,37537
2017-10-16 09:41:00,178.9900,179.1800,178.9000,179.0972,63718
2017-10-16 09:40:00,179.2100,179.2200,178.8800,178.9700,143550
2017-10-16 09:39:00,179.3711,179.5000,179.2000,179.2500,67319
2017-10-16 09:38:00,179.6300,179.6500,179.3352,179.4000,75144
2017-10-16 09:37:00,179.4092,179.7200,179.3710,179.6500,75972
2017-10-16 09:36:00,179.7774,179.8288,179.2800,179.3900,144981
2017-10-16 09:35:00,179.7390,179.8200,179.6500,179.7475,51832
2017-10-16 09:34:00,179.7500,179.8800,179.6300,179.7348,73706
2017-10-16 09:33:00,179.7803,180.0000,179.4000,179.8100,141685
2017-10-16 09:32:00,179.9425,180.0000,179.7101,179.7925,172763
2017-10-16 09:31:00,180.0000,180.0500,179.6700,179.9585,421774
2017-10-13 16:00:00,178.1900,178.3300,178.1300,178.3300,185556
2017-10-13 15:59:00,178.1100,178.1899,178.0900,178.1899,102758
2017-10-13 15:58:00,178.1300,178.1400,178.0700,178.1000,83298
2017-10-13 15:57:00,178.2000,178.2100,178.1100,178.1300,69274
2017-10-13 15:56:00,178.2200,178.3600,178.0900,178.2000,85912
2017-10-13 15:55:00,178.1650,178.3000,178.1500,178.2200,85939
2017-10-13 15:54:00,178.2000,178.2800,178.1300,178.1650,83862
2017-10-13 15:53:00,178.2850,178.3000,178.2000,178.2097,76247
2017-10-13 15:52:00,178.3250,178.3800,178.2650,178.2800,83026
2017-10-13 15:51:00,178.4350,178.4400,178.3300,178.3300,53761
2017-10-13 15:50:00,178.4700,178.4700,178.3800,178.4300,64353
2017-10-13 15:49:00,178.5400,178.5500,178.4800,178.4800,44833
2017-10-13 15:48:00,178.5234,178.5500,178.5100,178.5300,35741
2017-10-13 15:47:00,178.5800,178.6100,178.5200,178.5234,51652
2017-10-13 15:46:00,178.7000,178.7000,178.5550,178.5750,41518
2017-10-13 15:45:00,178.7050,178.7050,178.6600,178.7000,39286
2017-10-13 15:44:00,178.7600,178.7600,178.7000,178.7100,33839
2017-10-13 15:43:00,178.8100,178.8100,178.7270,178.7491,31054
2017-10-13 15:42:00,178.7705,178.8400,178.7101,178.8000,60016
2017-10-13 15:41:00,178.6900,178.7900,178.6600,178.7700,57522
2017-10-13 15:40:00,178.7200,178.7300,178.6600,178.6900,27875
2017-10-13 15:39:00,178.7292,178.7400,178.7035,178.7257,28432
2017-10-13 15:38:00,178.7000,178.7400,178.6786,178.7300,28921
2017-10-13 15:37:00,178.7400,178.7400,178.6800,178.7050,18074
2017-10-13 15:36:00,178.6900,178.7400,178.6600,178.7300,16743
2017-10-13 15:35:00,178.6500,178.6900,178.6181,178.6800,25515
2017-10-13 15:34:00,178.6597,178.6700,178.6300,178.6500,27472
2017-10-13 15:33:00,178.6300,178.7000,178.6200,178.6562,29334
2017-10-13 15:32:00,178.6300,178.6400,178.6000,178.6300,20042
2017-10-13 15:31:00,178.6500,178.6700,178.6100,178.6247,25646
2017-10-13 15:30:00,178.6400,178.6600,178.6200,178.6600,25596
2017-10-13 15:29:00,178.6900,178.7100,178.6300,178.6400,21713
2017-10-13 15:28:00,178.6700,178.7200,178.6700,178.7100,21991
2017-10-13 15:27:00,178.6800,178.6900,178.6600,178.6900,25441
2017-10-13 15:26:00,178.6700,178.7000,178.6500,178.6800,20955
2017-10-13 15:25:00,178.6500,178.6999,178.6400,178.6600,13870
2017-10-13 15:24:00,178.6020,178.6600,178.5900,178.6275,122648
2017-10-13 15:23:00,178.6400,178.6429,178.5700,178.5900,26111
2017-10-13 15:22:00,178.6516,178.6516,178.6000,178.6386,18468
2017-10-13 15:21:00,178.5700,178.6650,178.5700,178.6300,13283
2017-10-13 15:20:00,178.6300,178.6400,178.5700,178.5700,15480
2017-10-13 15:19:00,178.6249,178.6400,178.5750,178.5900,26314
2017-10-13 15:18:00,178.6900,178.6900,178.6200,178.6200,13757
2017-10-13 15:17:00,178.6650,178.7100,178.6200,178.6800,18502
2017-10-13 15:16:00,178.6500,178.6800,178.5700,178.6790,39650
2017-10-13 15:15:00,178.6200,178.6500,178.5900,178.6472,14358
2017-10-13 15:14:00,178.5100,178.7100,178.5000,178.6001,24509
2017-10-13 15:13:00,178.3900,178.5100,178.3900,178.5100,20320
2017-10-13 15:12:00,178.5000,178.5100,178.3600,178.4100,20955
2017-10-13 15:11:00,178.5100,178.5700,178.4900,178.5000,25122
2017-10-13 15:10:00,178.5600,178.5700,178.4600,178.5300,38012
2017-10-13 15:09:00,178.5150,178.6100,178.4800,178.5800,36307
2017-10-13 15:08:00,178.4300,178.6000,178.4100,178.5100,69113
2017-10-13 15:07:00,178.3100,178.4300,178.2700,178.4300,46691
2017-10-13 15:06:00,178.3500,178.3500,178.2500,178.3200,23442
2017-10-13 15:05:00,178.1500,178.3600,178.1500,178.3400,31807
2017-10-13 15:04:00,178.2700,178.2900,178.1500,178.1500,33331
2017-10-13 15:03:00,178.3000,178.3400,178.2600,178.2800,16577
2017-10-13 15:02:00,178.2500,178.3600,178.2450,178.3100,34785
2017-10-13 15:01:00,178.1450,178.2500,178.1400,178.2386,22740
2017-10-13 15:00:00,178.2101,178.2162,178.0800,178.1331,22475
2017-10-13 14:59:00,178.2314,178.2500,178.2092,178.2200,20833
2017-10-13 14:58:00,178.1600,178.2400,178.1400,178.2400,17072
2017-10-13 14:57:00,178.2100,178.2600,178.1300,178.1700,38540
2017-10-13 14:56:00,178.1800,178.2300,178.1200,178.2100,22679
2017-10-13 14:55:00,178.1070,178.1900,178.1070,178.1700,15476
2017-10-13 14:54:00,178.0726,178.1176,178.0400,178.0883,31236
2017-10-13 14:53:00,178.0306,178.1400,177.9930,178.0692,35303
2017-10-13 14:52:00,178.1262,178.1500,177.9700,178.0100,183067
2017-10-13 14:51:00,178.0700,178.1300,178.0200,178.1225,149160
2017-10-13 14:50:00,178.1570,178.1570,178.0500,178.0698,48511
2017-10-13 14:49:00,178.2300,178.2400,178.1200,178.1616,47389
2017-10-13 14:48:00,178.2500,178.3100,178.2000,178.2432,28754
2017-10-13 14:47:00,178.4200,178.4200,178.2500,178.2510,52317
2017-10-13 14:46:00,178.5265,178.5265,178.3800,178.4400,13536
2017-10-13 14:45:00,178.5100,178.5300,178.3866,178.4900,38307
2017-10-13 14:44:00,178.5100,178.5352,178.5000,178.5100,28655
2017-10-13 14:43:00,178.5200,178.5600,178.5200,178.5220,18529
2017-10-13 14:42:00,178.5300,178.5700,178.5300,178.5350,8255
2017-10-13 14:41:00,178.5150,178.5400,178.5000,178.5300,16985
2017-10-13 14:40:00,178.5366,178.5900,178.5000,178.5280,13024
2017-10-13 14:39:00,178.5145,178.5500,178.5000,178.5500,19733
2017-10-13 14:38:00,178.5700,178.5800,178.5000,178.5000,56561
2017-10-13 14:37:00,178.5900,178.5950,178.5600,178.5700,9249
2017-10-13 14:36:00,178.6100,178.6265,178.5800,178.5950,16179
2017-10-13 14:35:00,178.5697,178.6100,178.5600,178.6021,18417
2017-10-13 14:34:00,178.5750,178.5800,178.5500,178.5700,16355
2017-10-13 14:33:00,178.6200,178.6200,178.5500,178.5750,19431
2017-10-13 14:32:00,178.6500,178.6600,178.6276,178.6300,21895
2017-10-13 14:31:00,178.6780,178.6780,178.5900,178.6466,24157
2017-10-13 14:30:00,178.7000,178.7090,178.6500,178.6600,15105
2017-10-13 14:29:00,178.6200,178.7507,178.6100,178.7040,32467
2017-10-13 14:28:00,178.6199,178.6280,178.5800,178.6100,15007
2017-10-13 14:27:00,178.6300,178.6498,178.5800,178.6200,23135
2017-10-13 14:26:00,178.6300,178.6700,178.6100,178.6251,12908
2017-10-13 14:25:00,178.5300,178.6400,178.5300,178.6301,25373
2017-10-13 14:24:00,178.5250,178.5600,178.5248,178.5500,14781
2017-10-13 14:23:00,178.5700,178.5700,178.5100,178.5250,115524
2017-10-13 14:22:00,178.5500,178.5800,178.5100,178.5600,25405
2017-10-13 14:21:00,178.5600,178.6000,178.5500,178.5500,22417
2017-10-13 14:20:00,178.6000,178.6173,178.5600,178.5800,21851
2017-10-13 14:19:00,178.6100,178.6200,178.5900,178.6100,24637
2017-10-13 14:18:00,178.6300,178.6402,178.6000,178.6000,14591
2017-10-13 14:17:00,178.5932,178.6700,178.5932,178.6590,11103
2017-10-13 14:16:00,178.6700,178.6800,178.5700,178.6100,14655
2017-10-13 14:15:00,178.6350,178.6700,178.6200,178.6500,15853
2017-10-13 14:14:00,178.6300,178.6800,178.6100,178.6400,17922
2017-10-13 14:13:00,178.5700,178.6300,178.5700,178.6299,24875
2017-10-13 14:12:00,178.6100,178.6300,178.5800,178.5900,17242
2017-10-13 14:11:00,178.5400,178.6500,178.5400,178.5900,19999
2017-10-13 14:10:00,178.6100,178.6200,178.5300,178.5400,19119
2017-10-13 14:09:00,178.6303,178.7000,178.6145,178.6200,23659
2017-10-13 14:08:00,178.5575,178.6300,178.5500,178.6300,23231
2017-10-13 14:07:00,178.5500,178.6200,178.5301,178.5600,27117
2017-10-13 14:06:00,178.5600,178.5700,178.5300,178.5501,19556
2017-10-13 14:05:00,178.5460,178.6300,178.5397,178.5638,28486
2017-10-13 14:04:00,178.6000,178.6100,178.5000,178.5500,61889
2017-10-13 14:03:00,178.6300,178.6300,178.5600,178.6000,27191
2017-10-13 14:02:00,178.6300,178.6300,178.5900,178.6200,23874
2017-10-13 14:01:00,178.5910,178.6900,178.5900,178.6380,24567
2017-10-13 14:00:00,178.5230,178.6500,178.5100,178.6083,24769
2017-10-13 13:59:00,178.7100,178.7100,178.5100,178.5100,41253
2017-10-13 13:58:00,178.8174,178.8300,178.7100,178.7101,32631
2017-10-13 13:57:00,178.8650,178.8700,178.8000,178.8000,26034
2017-10-13 13:56:00,178.8800,178.8800,178.8300,178.8600,18461
2017-10-13 13:55:00,178.9100,178.9200,178.8700,178.8800,6458
2017-10-13 13:54:00,178.9537,178.9700,178.9200,178.9200,9593
2017-10-13 13:53:00,178.9000,178.9600,178.8957,178.9600,10216
2017-10-13 13:52:00,178.8966,178.9017,178.8600,178.8875,20787
2017-10-13 13:51:00,178.9800,178.9920,178.8900,178.8900,115917
2017-10-13 13:50:00,178.9900,179.0000,178.9500,178.9900,10524
2017-10-13 13:49:00,179.0470,179.0600,178.9600,178.9700,12919
2017-10-13 13:48:00,178.9800,179.0500,178.9800,179.0492,6099
2017-10-13 13:47:00,178.9550,178.9900,178.9500,178.9800,15598
2017-10-13 13:46:00,178.9300,178.9600,178.9300,178.9600,7275
2017-10-13 13:45:00,178.9500,178.9800,178.9300,178.9300,9166
2017-10-13 13:44:00,178.9770,178.9850,178.9600,178.9700,6639
2017-10-13 13:43:00,179.0200,179.0300,178.9600,178.9800,9544
2017-10-13 13:42:00,178.9800,179.0200,178.9500,179.0200,9628
2017-10-13 13:41:00,178.9720,178.9999,178.9600,178.9900,11700
2017-10-13 13:40:00,178.9800,179.0000,178.9500,178.9700,13266
2017-10-13 13:39:00,178.9400,178.9900,178.9200,178.9724,17301
2017-10-13 13:38:00,178.9500,178.9700,178.9100,178.9250,10172
2017-10-13 13:37:00,178.9100,179.0000,178.9100,178.9800,16994
2017-10-13 13:36:00,179.0400,179.0400,178.9100,178.9100,19257
2017-10-13 13:35:00,179.0200,179.0468,179.0100,179.0400,12166
2017-10-13 13:34:00,179.1100,179.1170,179.0300,179.0300,7955
2017-10-13 13:33:00,179.1300,179.1350,179.1000,179.1100,12550
2017-10-13 13:32:00,179.1100,179.1400,179.1000,179.1400,13395
2017-10-13 13:31:00,179.1300,179.1421,179.1000,179.1400,16838
2017-10-13 13:30:00,179.0900,179.1800,179.0900,179.1400,16800
2017-10-13 13:29:00,179.0700,179.1490,179.0700,179.0934,24024
2017-10-13 13:28:00,178.9800,179.0600,178.9800,179.0600,13044
2017-10-13 13:27:00,179.0500,179.0790,178.9500,178.9768,11623
2017-10-13 13:26:00,178.9950,179.1200,178.9650,179.0500,31678
2017-10-13 13:25:00,179.0800,179.0800,178.9800,178.9950,18602
2017-10-13 13:24:00,179.0700,179.0900,179.0600,179.0800,7095
2017-10-13 13:23:00,179.1060,179.1100,179.0800,179.0800,8976
2017-10-13 13:22:00,179.1000,179.1100,179.0800,179.1100,7596
2017-10-13 13:21:00,179.0500,179.1100,179.0300,179.1100,11746
2017-10-13 13:20:00,179.1300,179.1500,179.0400,179.0400,16336
2017-10-13 13:19:00,179.1654,179.1654,179.0800,179.1400,9510
2017-10-13 13:18:00,179.1600,179.1700,179.0700,179.1700,164972
2017-10-13 13:17:00,179.1680,179.2250,179.0600,179.1750,16321
2017-10-13 13:16:00,179.1316,179.1800,179.1100,179.1650,18290
2017-10-13 13:15:00,179.0200,179.1300,179.0000,179.1300,27833
2017-10-13 13:14:00,179.0200,179.0700,179.0116,179.0200,14937
2017-10-13 13:13:00,178.8900,179.0200,178.8900,179.0200,14959
2017-10-13 13:12:00,178.9400,178.9400,178.8700,178.8720,14472
2017-10-13 13:11:00,178.9300,178.9600,178.8600,178.9200,16944
2017-10-13 13:10:00,178.9050,179.0269,178.9050,178.9200,18049
2017-10-13 13:09:00,178.9654,178.9677,178.8800,178.8968,14974
2017-10-13 13:08:00,178.9800,179.0099,178.9600,178.9640,12659
2017-10-13 13:07:00,178.9680,179.0100,178.8600,178.9697,29384
2017-10-13 13:06:00,178.9900,179.0700,178.9509,178.9704,10576
2017-10-13 13:05:00,179.0500,179.0548,178.9000,178.9900,29518
2017-10-13 13:04:00,179.0600,179.0900,179.0300,179.0400,11211
2017-10-13 13:03:00,179.1000,179.1000,179.0400,179.0600,10371
2017-10-13 13:02:00,179.0547,179.1000,179.0300,179.1000,18470
2017-10-13 13:01:00,179.1600,179.1700,179.0100,179.0401,12358
2017-10-13 13:00:00,179.0686,179.2500,179.0200,179.2500,25473
2017-10-13 12:59:00,178.9100,179.2800,178.9100,179.0600,83785
2017-10-13 12:58:00,178.9000,178.9199,178.8550,178.9000,31282
2017-10-13 12:57:00,178.8500,178.9200,178.8100,178.8981,61279
2017-10-13 12:56:00,178.9300,178.9430,178.8301,178.8501,45770
2017-10-13 12:55:00,179.1000,179.1100,178.9100,178.9350,38107
2017-10-13 12:54:00,179.0800,179.1700,179.0700,179.0920,21866
2017-10-13 12:53:00,179.1500,179.1800,179.0400,179.0800,33470
2017-10-13 12:52:00,179.3000,179.3079,179.1500,179.1600,19564
2017-10-13 12:51:00,179.1900,179.3600,179.1850,179.2836,28307
2017-10-13 12:50:00,179.1900,179.3400,179.1800,179.1850,38271
2017-10-13 12:49:00,179.0900,179.1900,179.0787,179.1858,21938
2017-10-13 12:48:00,178.9800,179.1600,178.9800,179.0800,64591
2017-10-13 12:47:00,179.0200,179.0300,178.9300,178.9780,142855
2017-10-13 12:46:00,179.1500,179.1547,179.0000,179.0000,61686
2017-10-13 12:45:00,179.1835,179.1900,179.1300,179.1500,24301
2017-10-13 12:44:00,179.1600,179.1900,179.1469,179.1850,20801
2017-10-13 12:43:00,179.2260,179.2700,179.1700,179.1700,17245
2017-10-13 12:42:00,179.1700,179.3300,179.1700,179.1900,44968
2017-10-13 12:41:00,179.3300,179.3499,179.1500,179.1600,185492
2017-10-13 12:40:00,179.4200,179.4350,179.3200,179.3500,16449
2017-10-13 12:39:00,179.3650,179.4600,179.3100,179.4300,33121
2017-10-13 12:38:00,179.3000,179.4200,179.2400,179.3697,37774
2017-10-13 12:37:00,179.3500,179.4200,179.2200,179.3000,56487
2017-10-13 12:36:00,179.5200,179.5200,179.3600,179.3700,38957
2017-10-13 12:35:00,179.6100,179.6100,179.5100,179.5472,22535
2017-10-13 12:34:00,179.7300,179.7300,179.6000,179.6000,13147
2017-10-13 12:33:00,179.7213,179.7400,179.7142,179.7200,7882
2017-10-13 12:32:00,179.7200,179.7300,179.7000,179.7300,5192
2017-10-13 12:31:00,179.7200,179.7200,179.6700,179.7200,12512
2017-10-13 12:30:00,179.6300,179.7200,179.6200,179.7200,14149
2017-10-13 12:29:00,179.6550,179.6600,179.6100,179.6200,147733
2017-10-13 12:28:00,179.5900,179.6600,179.5900,179.6500,7720
2017-10-13 12:27:00,179.7100,179.7300,179.6000,179.6000,12409
2017-10-13 12:26:00,179.5650,179.7400,179.5650,179.7100,19281
2017-10-13 12:25:00,179.6174,179.6300,179.5600,179.5639,20326
2017-10-13 12:24:00,179.6000,179.6350,179.5500,179.6112,18655
2017-10-13 12:23:00,179.6900,179.7000,179.6000,179.6000,14384
2017-10-13 12:22:00,179.6250,179.7800,179.6190,179.6900,42650
2017-10-13 12:21:00,179.6200,179.6500,179.6000,179.6300,31753
2017-10-13 12:20:00,179.7000,179.7000,179.6100,179.6400,10839
2017-10-13 12:19:00,179.7799,179.7800,179.6800,179.7000,15005
2017-10-13 12:18:00,179.7600,179.7900,179.7300,179.7600,27346
2017-10-13 12:17:00,179.8300,179.8400,179.7600,179.7750,23404
2017-10-13 12:16:00,179.8300,179.8600,179.8100,179.8350,17299
2017-10-13 12:15:00,179.8971,179.9000,179.8300,179.8300,15962
2017-10-13 12:14:00,179.8300,179.9100,179.8300,179.9100,16581
2017-10-13 12:13:00,179.9500,179.9500,179.8300,179.8400,14293
2017-10-13 12:12:00,179.9600,179.9800,179.9200,179.9400,9610
2017-10-13 12:11:00,179.8700,179.9700,179.8700,179.9600,12538
2017-10-13 12:10:00,179.8600,179.9300,179.8500,179.8660,16249
2017-10-13 12:09:00,179.9600,179.9700,179.8600,179.8700,19138
2017-10-13 12:08:00,179.9600,179.9700,179.9400,179.9598,13526
2017-10-13 12:07:00,180.0900,180.1000,179.9300,179.9500,23400
2017-10-13 12:06:00,180.0400,180.1000,180.0400,180.1000,8704
2017-10-13 12:05:00,179.9900,180.0700,179.9900,180.0700,12752
2017-10-13 12:04:00,180.0700,180.0750,179.9900,179.9900,39999
2017-10-13 12:03:00,179.9400,180.1000,179.9400,180.1000,20490
2017-10-13 12:02:00,179.9500,179.9500,179.8900,179.9400,17879
2017-10-13 12:01:00,179.9400,179.9704,179.9300,179.9586,26956
2017-10-13 12:00:00,179.9100,179.9600,179.8500,179.9350,28196
2017-10-13 11:59:00,179.9500,179.9900,179.9100,179.9405,22514
2017-10-13 11:58:00,180.0600,180.0700,179.9400,179.9600,17837
2017-10-13 11:57:00,180.0700,180.0900,180.0500,180.0800,10623
2017-10-13 11:56:00,180.0000,180.0899,179.9900,180.0700,24505
2017-10-13 11:55:00,179.9300,180.0400,179.9300,180.0297,28239
2017-10-13 11:54:00,179.9800,179.9900,179.9200,179.9300,8587
2017-10-13 11:53:00,179.9400,179.9900,179.8900,179.9800,13908
2017-10-13 11:52:00,179.8900,179.9700,179.8898,179.9400,8438
2017-10-13 11:51:00,179.8500,179.9000,179.8500,179.8952,8033
2017-10-13 11:50:00,179.8800,179.9399,179.8400,179.8700,11145
2017-10-13 11:49:00,179.8900,179.8900,179.8000,179.8700,10346
2017-10-13 11:48:00,179.9200,179.9300,179.8600,179.8700,13603
2017-10-13 11:47:00,179.7200,179.9200,179.7200,179.9200,17205
2017-10-13 11:46:00,179.7500,179.7600,179.7000,179.7200,29488
2017-10-13 11:45:00,179.9200,179.9400,179.7500,179.7500,27243
2017-10-13 11:44:00,179.9800,180.0200,179.9100,179.9500,26308
2017-10-13 11:43:00,179.9999,180.0000,179.9500,179.9800,19622
2017-10-13 11:42:00,180.0500,180.0670,179.9600,180.0000,38016
2017-10-13 11:41:00,179.9700,180.0600,179.9600,180.0300,36866
2017-10-13 11:40:00,179.9000,179.9900,179.9000,179.9700,32500
2017-10-13 11:39:00,179.7925,179.9100,179.7900,179.8900,25669
2017-10-13 11:38:00,179.7500,179.9634,179.7368,179.7799,49782
2017-10-13 11:37:00,179.7600,179.7700,179.6932,179.7400,16493
2017-10-13 11:36:00,179.7400,179.7600,179.7100,179.7500,16247
2017-10-13 11:35:00,179.5500,179.7200,179.5300,179.7200,20445
2017-10-13 11:34:00,179.6800,179.6800,179.5140,179.5500,18709
2017-10-13 11:33:00,179.6800,179.7100,179.6300,179.6986,13020
2017-10-13 11:32:00,179.5600,179.7400,179.5400,179.6700,31695
2017-10-13 11:31:00,179.5400,179.6400,179.5400,179.5700,22120
2017-10-13 11:30:00,179.5600,179.5800,179.4700,179.5397,23279
2017-10-13 11:29:00,179.5700,179.6100,179.5500,179.5734,35134
2017-10-13 11:28:00,179.5350,179.5800,179.4800,179.5595,28034
2017-10-13 11:27:00,179.6200,179.6400,179.5100,179.5350,28378
2017-10-13 11:26:00,179.6050,179.6585,179.5900,179.6250,20017
2017-10-13 11:25:00,179.5400,179.6900,179.5350,179.6160,21070
2017-10-13 11:24:00,179.4790,179.5400,179.4501,179.5300,25613
2017-10-13 11:23:00,179.5600,179.5600,179.3896,179.4680,31485
2017-10-13 11:22:00,179.5474,179.5700,179.5100,179.5600,14966
2017-10-13 11:21:00,179.5510,179.5900,179.5304,179.5304,13653
2017-10-13 11:20:00,179.6700,179.7100,179.5400,179.5709,22062
2017-10-13 11:19:00,179.5600,179.6700,179.5500,179.6700,15174
2017-10-13 11:18:00,179.5200,179.6300,179.4700,179.5800,30467
2017-10-13 11:17:00,179.6100,179.6300,179.5000,179.5313,24076
2017-10-13 11:16:00,179.6900,179.7000,179.6000,179.6000,13743
2017-10-13 11:15:00,179.6000,179.7600,179.6000,179.6800,27564
2017-10-13 11:14:00,179.7500,179.7700,179.6000,179.6200,32631
2017-10-13 11:13:00,179.8000,179.8300,179.7000,179.7400,51190
2017-10-13 11:12:00,179.6826,179.8200,179.6600,179.8000,31550
2017-10-13 11:11:00,179.5800,179.7200,179.5800,179.6900,24077
2017-10-13 11:10:00,179.4300,179.6800,179.4000,179.5750,35405
2017-10-13 11:09:00,179.4700,179.5100,179.4000,179.4400,22179
2017-10-13 11:08:00,179.6407,179.6407,179.4800,179.4942,21147
2017-10-13 11:07:00,179.3699,179.6497,179.3500,179.6300,27717
2017-10-13 11:06:00,179.4050,179.4100,179.2100,179.3100,52765
2017-10-13 11:05:00,179.7616,179.7624,179.3700,179.3900,81816
2017-10-13 11:04:00,179.9398,179.9401,179.7500,179.7500,35537
2017-10-13 11:03:00,179.9800,179.9900,179.9200,179.9400,22986
2017-10-13 11:02:00,179.9200,180.0100,179.9050,179.9627,25796
2017-10-13 11:01:00,179.9440,180.0100,179.8800,179.9100,33597
2017-10-13 11:00:00,180.1400,180.1500,179.9010,179.9500,38267
2017-10-13 10:59:00,180.0850,180.2100,180.0850,180.1800,20439
2017-10-13 10:58:00,180.1076,180.1100,180.0700,180.0850,10822
